timeExec, class, mops, benchmark, nNos, nCores
136.27
136.27
138.32
137.61
136.93
135.76
138.26
140.51
139.00
139.11
136.97
138.53
136.60
140.46
142.34
142.41
142.37
135.63
140.43
136.61
