timeExec, class, mops, benchmark, nNos, nCores
265.16
265.53
264.37
264.93
265.68
267.57
266.11
264.42
265.15
264.65
265.19
265.37
264.90
265.40
265.24
265.00
264.49
264.93
264.57
265.35
