timeExec, class, mops, benchmark, nNos, nCores
220.78
241.20
200.91
203.39
168.89
210.17
231.01
241.82
208.30
182.72
211.88
164.02
217.09
229.26
224.42
227.28
247.17
200.87
256.82
197.15
