timeExec, class, mops, benchmark, nNos, nCores
336.74
337.17
337.01
336.24
336.25
336.55
335.71
337.79
336.73
336.51
335.94
336.67
336.30
337.49
335.72
336.87
335.05
336.30
336.45
336.47
