timeExec, class, mops, benchmark, nNos, nCores
266.98
265.03
265.28
266.06
265.54
265.00
267.91
266.00
267.41
265.77
265.78
267.46
266.01
265.82
266.50
266.83
266.38
266.87
266.39
265.93
