timeExec, class, mops, benchmark, nNos, nCores
300.11
299.62
302.30
303.30
303.35
300.01
302.36
301.71
302.02
302.09
300.47
300.55
300.45
299.67
302.08
300.26
300.08
300.37
304.56
304.89
