timeExec, class, mops, benchmark, nNos, nCores
338.03
336.90
336.16
337.29
336.62
337.74
336.05
337.55
335.68
336.46
336.74
337.96
336.37
335.98
336.64
337.82
336.90
337.18
338.32
336.95
