timeExec, class, mops, benchmark, nNos, nCores
135.85
136.17
136.20
136.59
136.03
135.77
135.93
135.80
136.78
136.64
135.86
136.23
135.96
136.76
135.98
136.22
135.77
135.77
135.70
135.75
