timeExec, class, mops, benchmark, nNos, nCores
149.33
148.85
148.57
148.60
148.58
148.32
148.54
147.86
148.10
148.56
148.43
149.81
148.58
149.20
148.24
148.54
148.63
148.65
148.02
148.81
