timeExec, class, mops, benchmark, nNos, nCores
266.24
267.42
269.19
267.11
269.55
267.14
271.50
267.85
268.69
267.82
267.55
266.28
266.68
266.05
266.60
266.35
266.46
266.50
266.27
266.65
