timeExec, class, mops, benchmark, nNos, nCores
301.30
303.43
303.38
303.91
303.92
304.25
304.01
304.12
302.91
299.40
298.99
302.31
303.83
303.30
303.47
303.59
303.01
303.79
303.70
303.23
