timeExec, class, mops, benchmark, nNos, nCores
142.02
141.83
138.50
136.58
136.65
136.88
136.62
136.64
136.56
136.62
136.56
136.57
138.87
141.82
141.77
141.79
141.93
141.61
140.83
141.41
