timeExec, class, mops, benchmark, nNos, nCores
320.66
322.01
324.65
327.36
345.15
328.96
323.85
346.62
321.84
337.71
333.24
337.66
333.17
335.18
334.17
335.51
338.47
330.64
326.45
321.68
