timeExec, class, mops, benchmark, nNos, nCores
136.55
136.32
137.13
137.01
136.36
137.90
136.23
136.36
136.19
136.67
137.46
137.05
136.54
137.49
136.40
136.21
136.24
136.32
136.19
136.14
