timeExec, class, mops, benchmark, nNos, nCores
152.01
150.41
150.37
152.09
151.95
150.14
151.54
149.98
151.81
150.09
149.97
150.75
150.98
151.03
151.36
150.74
150.32
150.39
150.11
150.51
