timeExec, class, mops, benchmark, nNos, nCores
44.09
44.01
44.18
44.06
44.00
44.01
44.01
43.99
44.07
44.29
44.16
44.13
44.11
44.11
44.26
44.47
44.25
44.06
44.19
44.49
