timeExec, class, mops, benchmark, nNos, nCores
136.18
136.64
137.03
136.29
136.01
136.14
136.51
136.88
137.21
138.45
137.21
136.14
136.23
136.22
136.21
136.37
136.41
136.28
136.95
136.05
