timeExec, class, mops, benchmark, nNos, nCores
300.41
301.36
300.95
302.47
300.82
301.42
301.43
301.46
302.70
301.30
302.67
301.18
300.49
300.58
300.64
300.24
302.56
302.90
301.49
299.46
