timeExec, class, mops, benchmark, nNos, nCores
19.86
19.92
19.86
19.87
19.89
19.84
19.94
19.97
19.93
19.87
19.87
19.87
19.94
19.92
19.92
19.86
19.96
19.92
19.92
19.89
